date,tenant_id,tenant_name,product_id,product_name,product_sku,warehouse_id,warehouse_name,stock_level,reserved_quantity,available_quantity,reorder_point,reorder_quantity,is_low_stock,cost_price,selling_price,inventory_value,demand_pattern,business_type
2025-06-28,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,East Coast Warehouse,86,10,81,30,78,False,700.241253129575,1137.0167347691472,60220.74776914345,medium,sports
2025-06-29,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,East Coast Warehouse,84,8,82,27,120,False,700.241253129575,1137.0167347691472,58820.26526288429,medium,sports
2025-06-30,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Express Fulfillment Center,81,1,79,23,114,False,700.241253129575,1137.0167347691472,56719.54150349557,medium,sports
2025-07-01,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,East Coast Warehouse,81,6,80,10,135,False,700.241253129575,1137.0167347691472,56719.54150349557,medium,sports
2025-07-02,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Central Warehouse,76,5,70,30,81,False,700.241253129575,1137.0167347691472,53218.3352378477,medium,sports
2025-07-03,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,East Coast Warehouse,73,0,67,28,133,False,700.241253129575,1137.0167347691472,51117.61147845897,medium,sports
2025-07-04,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Central Warehouse,70,1,68,41,151,False,700.241253129575,1137.0167347691472,49016.88771907025,medium,sports
2025-07-05,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,East Coast Warehouse,66,1,62,14,169,False,700.241253129575,1137.0167347691472,46215.922706551944,medium,sports
2025-07-06,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,East Coast Warehouse,65,6,62,32,128,False,700.241253129575,1137.0167347691472,45515.681453422374,medium,sports
2025-07-07,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Main Distribution Center,61,10,52,49,103,False,700.241253129575,1137.0167347691472,42714.71644090407,medium,sports
2025-07-08,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Express Fulfillment Center,58,10,49,50,82,False,700.241253129575,1137.0167347691472,40613.992681515345,medium,sports
2025-07-09,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,Express Fulfillment Center,56,2,54,17,51,False,700.241253129575,1137.0167347691472,39213.5101752562,medium,sports
2025-07-10,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Central Warehouse,53,3,49,10,81,False,700.241253129575,1137.0167347691472,37112.78641586747,medium,sports
2025-07-11,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,West Coast Warehouse,53,10,45,37,192,False,700.241253129575,1137.0167347691472,37112.78641586747,medium,sports
2025-07-12,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Express Fulfillment Center,50,5,49,40,156,False,700.241253129575,1137.0167347691472,35012.062656478745,medium,sports
2025-07-13,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,East Coast Warehouse,50,5,50,19,89,False,700.241253129575,1137.0167347691472,35012.062656478745,medium,sports
2025-07-14,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,East Coast Warehouse,48,1,40,36,142,False,700.241253129575,1137.0167347691472,33611.5801502196,medium,sports
2025-07-15,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Express Fulfillment Center,46,3,39,13,108,False,700.241253129575,1137.0167347691472,32211.09764396045,medium,sports
2025-07-16,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Central Warehouse,44,0,43,32,99,False,700.241253129575,1137.0167347691472,30810.615137701297,medium,sports
2025-07-17,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Main Distribution Center,40,0,36,12,88,False,700.241253129575,1137.0167347691472,28009.650125182998,medium,sports
2025-07-18,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,West Coast Warehouse,96,3,90,46,95,True,700.241253129575,1137.0167347691472,67223.1603004392,medium,sports
2025-07-19,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Central Warehouse,163,5,153,46,94,False,700.241253129575,1137.0167347691472,114139.32426012072,medium,sports
2025-07-20,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Express Fulfillment Center,160,3,160,50,178,False,700.241253129575,1137.0167347691472,112038.60050073199,medium,sports
2025-07-21,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Main Distribution Center,159,3,159,50,126,False,700.241253129575,1137.0167347691472,111338.35924760242,medium,sports
2025-07-22,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,West Coast Warehouse,156,10,150,24,152,False,700.241253129575,1137.0167347691472,109237.6354882137,medium,sports
2025-07-23,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,Main Distribution Center,156,0,154,44,182,False,700.241253129575,1137.0167347691472,109237.6354882137,medium,sports
2025-07-24,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Central Warehouse,151,9,146,40,52,False,700.241253129575,1137.0167347691472,105736.42922256581,medium,sports
2025-07-25,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Express Fulfillment Center,151,3,142,29,137,False,700.241253129575,1137.0167347691472,105736.42922256581,medium,sports
2025-07-26,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,Central Warehouse,147,8,147,16,174,False,700.241253129575,1137.0167347691472,102935.46421004752,medium,sports
2025-07-27,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,West Coast Warehouse,146,1,141,24,132,False,700.241253129575,1137.0167347691472,102235.22295691795,medium,sports
2025-07-28,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,East Coast Warehouse,141,1,139,42,53,False,700.241253129575,1137.0167347691472,98734.01669127007,medium,sports
2025-07-29,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,East Coast Warehouse,139,5,135,35,141,False,700.241253129575,1137.0167347691472,97333.53418501091,medium,sports
2025-07-30,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,West Coast Warehouse,134,9,130,30,87,False,700.241253129575,1137.0167347691472,93832.32791936304,medium,sports
2025-07-31,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,East Coast Warehouse,130,8,129,49,87,False,700.241253129575,1137.0167347691472,91031.36290684475,medium,sports
2025-08-01,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,West Coast Warehouse,126,6,119,34,180,False,700.241253129575,1137.0167347691472,88230.39789432644,medium,sports
2025-08-02,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,West Coast Warehouse,122,2,113,44,173,False,700.241253129575,1137.0167347691472,85429.43288180814,medium,sports
2025-08-03,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,Main Distribution Center,121,5,112,18,107,False,700.241253129575,1137.0167347691472,84729.19162867857,medium,sports
2025-08-04,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,West Coast Warehouse,119,1,112,30,56,False,700.241253129575,1137.0167347691472,83328.70912241942,medium,sports
2025-08-05,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,West Coast Warehouse,119,0,110,33,69,False,700.241253129575,1137.0167347691472,83328.70912241942,medium,sports
2025-08-06,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,East Coast Warehouse,115,4,109,37,89,False,700.241253129575,1137.0167347691472,80527.74410990112,medium,sports
2025-08-07,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,Express Fulfillment Center,112,9,112,19,89,False,700.241253129575,1137.0167347691472,78427.0203505124,medium,sports
2025-08-08,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,Central Warehouse,110,4,104,35,99,False,700.241253129575,1137.0167347691472,77026.53784425324,medium,sports
2025-08-09,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,Central Warehouse,107,8,99,17,114,False,700.241253129575,1137.0167347691472,74925.81408486451,medium,sports
2025-08-10,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Express Fulfillment Center,105,9,97,44,125,False,700.241253129575,1137.0167347691472,73525.33157860537,medium,sports
2025-08-11,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,West Coast Warehouse,105,10,100,42,67,False,700.241253129575,1137.0167347691472,73525.33157860537,medium,sports
2025-08-12,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Express Fulfillment Center,101,4,95,33,199,False,700.241253129575,1137.0167347691472,70724.36656608708,medium,sports
2025-08-13,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,East Coast Warehouse,99,0,98,19,76,False,700.241253129575,1137.0167347691472,69323.88405982792,medium,sports
2025-08-14,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Express Fulfillment Center,96,5,89,40,102,False,700.241253129575,1137.0167347691472,67223.1603004392,medium,sports
2025-08-15,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,East Coast Warehouse,96,3,91,14,154,False,700.241253129575,1137.0167347691472,67223.1603004392,medium,sports
2025-08-16,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,West Coast Warehouse,91,9,90,45,177,False,700.241253129575,1137.0167347691472,63721.95403479132,medium,sports
2025-08-17,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,West Coast Warehouse,90,1,84,35,160,False,700.241253129575,1137.0167347691472,63021.71278166174,medium,sports
2025-08-18,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Main Distribution Center,88,1,81,38,111,False,700.241253129575,1137.0167347691472,61621.230275402595,medium,sports
2025-08-19,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,East Coast Warehouse,83,0,76,50,142,False,700.241253129575,1137.0167347691472,58120.02400975472,medium,sports
2025-08-20,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,Main Distribution Center,81,10,71,14,168,False,700.241253129575,1137.0167347691472,56719.54150349557,medium,sports
2025-08-21,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,East Coast Warehouse,80,7,76,41,74,False,700.241253129575,1137.0167347691472,56019.300250365995,medium,sports
2025-08-22,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Main Distribution Center,76,10,76,45,94,False,700.241253129575,1137.0167347691472,53218.3352378477,medium,sports
2025-08-23,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Express Fulfillment Center,73,4,65,18,144,False,700.241253129575,1137.0167347691472,51117.61147845897,medium,sports
2025-08-24,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Express Fulfillment Center,70,0,67,40,122,False,700.241253129575,1137.0167347691472,49016.88771907025,medium,sports
2025-08-25,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,Main Distribution Center,68,2,66,37,126,False,700.241253129575,1137.0167347691472,47616.40521281109,medium,sports
2025-08-26,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Central Warehouse,64,2,57,20,176,False,700.241253129575,1137.0167347691472,44815.4402002928,medium,sports
2025-08-27,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,Express Fulfillment Center,61,1,59,34,176,False,700.241253129575,1137.0167347691472,42714.71644090407,medium,sports
2025-08-28,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Main Distribution Center,57,6,56,46,179,False,700.241253129575,1137.0167347691472,39913.751428385774,medium,sports
2025-08-29,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,East Coast Warehouse,54,4,44,14,64,False,700.241253129575,1137.0167347691472,37813.02766899705,medium,sports
2025-08-30,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Express Fulfillment Center,54,7,46,19,127,False,700.241253129575,1137.0167347691472,37813.02766899705,medium,sports
2025-08-31,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,West Coast Warehouse,49,4,47,35,53,False,700.241253129575,1137.0167347691472,34311.821403349175,medium,sports
2025-09-01,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,West Coast Warehouse,46,2,43,46,86,True,700.241253129575,1137.0167347691472,32211.09764396045,medium,sports
2025-09-02,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,Main Distribution Center,43,8,35,13,67,False,700.241253129575,1137.0167347691472,30110.373884571723,medium,sports
2025-09-03,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Express Fulfillment Center,43,9,36,13,104,False,700.241253129575,1137.0167347691472,30110.373884571723,medium,sports
2025-09-04,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Express Fulfillment Center,40,1,31,13,87,False,700.241253129575,1137.0167347691472,28009.650125182998,medium,sports
2025-09-05,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,West Coast Warehouse,39,4,37,12,192,False,700.241253129575,1137.0167347691472,27309.408872053424,medium,sports
2025-09-06,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Central Warehouse,35,6,32,18,116,False,700.241253129575,1137.0167347691472,24508.443859535124,medium,sports
2025-09-07,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-3,Central Warehouse,30,2,25,48,175,True,700.241253129575,1137.0167347691472,21007.23759388725,medium,sports
2025-09-08,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Express Fulfillment Center,30,9,27,44,161,True,700.241253129575,1137.0167347691472,21007.23759388725,medium,sports
2025-09-09,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,Central Warehouse,27,3,27,23,164,False,700.241253129575,1137.0167347691472,18906.513834498524,medium,sports
2025-09-10,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Express Fulfillment Center,25,3,23,10,194,False,700.241253129575,1137.0167347691472,17506.031328239373,medium,sports
2025-09-11,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,West Coast Warehouse,25,7,21,11,172,False,700.241253129575,1137.0167347691472,17506.031328239373,medium,sports
2025-09-12,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,Express Fulfillment Center,22,6,22,31,97,True,700.241253129575,1137.0167347691472,15405.307568850649,medium,sports
2025-09-13,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Central Warehouse,129,8,127,48,120,True,700.241253129575,1137.0167347691472,90331.12165371516,medium,sports
2025-09-14,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Central Warehouse,128,2,118,18,194,False,700.241253129575,1137.0167347691472,89630.8804005856,medium,sports
2025-09-15,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Main Distribution Center,126,6,124,46,175,False,700.241253129575,1137.0167347691472,88230.39789432644,medium,sports
2025-09-16,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Central Warehouse,121,9,115,46,189,False,700.241253129575,1137.0167347691472,84729.19162867857,medium,sports
2025-09-17,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Express Fulfillment Center,121,10,115,48,52,False,700.241253129575,1137.0167347691472,84729.19162867857,medium,sports
2025-09-18,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,West Coast Warehouse,120,5,116,28,106,False,700.241253129575,1137.0167347691472,84028.950375549,medium,sports
2025-09-19,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,Central Warehouse,120,8,111,50,183,False,700.241253129575,1137.0167347691472,84028.950375549,medium,sports
2025-09-20,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Main Distribution Center,119,7,111,38,139,False,700.241253129575,1137.0167347691472,83328.70912241942,medium,sports
2025-09-21,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Main Distribution Center,117,4,111,42,83,False,700.241253129575,1137.0167347691472,81928.22661616027,medium,sports
2025-09-22,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,West Coast Warehouse,117,3,117,26,119,False,700.241253129575,1137.0167347691472,81928.22661616027,medium,sports
2025-09-23,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Central Warehouse,115,2,106,17,170,False,700.241253129575,1137.0167347691472,80527.74410990112,medium,sports
2025-09-24,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-1,Central Warehouse,114,4,111,39,168,False,700.241253129575,1137.0167347691472,79827.50285677155,medium,sports
2025-09-25,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,Main Distribution Center,109,1,106,13,200,False,700.241253129575,1137.0167347691472,76326.29659112367,medium,sports
2025-09-26,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,East Coast Warehouse,105,1,95,17,165,False,700.241253129575,1137.0167347691472,73525.33157860537,medium,sports
2025-09-27,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-4,West Coast Warehouse,103,3,103,35,151,False,700.241253129575,1137.0167347691472,72124.84907234622,medium,sports
2025-09-28,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-2,East Coast Warehouse,99,4,96,38,193,False,700.241253129575,1137.0167347691472,69323.88405982792,medium,sports
2025-09-29,tenant-4,Sports Central,prod-17,Laptop 2,SPOR-LAPTOP-002,wh-5,Central Warehouse,96,8,93,22,183,False,700.241253129575,1137.0167347691472,67223.1603004392,medium,sports
2023-09-30,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,West Coast Warehouse,113,4,112,44,143,False,73.73004745426304,183.40349304247934,8331.495362331723,high,sports
2023-10-01,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,West Coast Warehouse,113,5,105,24,52,False,73.73004745426304,183.40349304247934,8331.495362331723,high,sports
2023-10-02,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,West Coast Warehouse,112,9,108,27,185,False,73.73004745426304,183.40349304247934,8257.76531487746,high,sports
2023-10-03,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,East Coast Warehouse,109,9,104,11,188,False,73.73004745426304,183.40349304247934,8036.575172514672,high,sports
2023-10-04,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,Central Warehouse,108,5,102,33,62,False,73.73004745426304,183.40349304247934,7962.8451250604085,high,sports
2023-10-05,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,Express Fulfillment Center,103,0,93,27,164,False,73.73004745426304,183.40349304247934,7594.194887789094,high,sports
2023-10-06,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,Express Fulfillment Center,101,9,92,13,188,False,73.73004745426304,183.40349304247934,7446.7347928805675,high,sports
2023-10-07,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,Central Warehouse,101,3,96,11,187,False,73.73004745426304,183.40349304247934,7446.7347928805675,high,sports
2023-10-08,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,East Coast Warehouse,99,7,90,40,153,False,73.73004745426304,183.40349304247934,7299.274697972041,high,sports
2023-10-09,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,Main Distribution Center,98,9,88,24,185,False,73.73004745426304,183.40349304247934,7225.544650517778,high,sports
2023-10-10,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,West Coast Warehouse,94,3,89,22,96,False,73.73004745426304,183.40349304247934,6930.624460700727,high,sports
2023-10-11,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,West Coast Warehouse,93,6,84,35,198,False,73.73004745426304,183.40349304247934,6856.894413246463,high,sports
2023-10-12,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,East Coast Warehouse,90,0,82,17,102,False,73.73004745426304,183.40349304247934,6635.704270883674,high,sports
2023-10-13,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,Express Fulfillment Center,85,4,80,41,76,False,73.73004745426304,183.40349304247934,6267.054033612359,high,sports
2023-10-14,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,East Coast Warehouse,83,1,80,16,55,False,73.73004745426304,183.40349304247934,6119.5939387038325,high,sports
2023-10-15,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,Express Fulfillment Center,82,7,80,31,50,False,73.73004745426304,183.40349304247934,6045.86389124957,high,sports
2023-10-16,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,Central Warehouse,80,5,74,31,116,False,73.73004745426304,183.40349304247934,5898.403796341044,high,sports
2023-10-17,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,Main Distribution Center,80,8,75,38,95,False,73.73004745426304,183.40349304247934,5898.403796341044,high,sports
2023-10-18,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-5,Central Warehouse,75,1,74,29,197,False,73.73004745426304,183.40349304247934,5529.753559069728,high,sports
2023-10-19,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,East Coast Warehouse,75,5,74,46,189,False,73.73004745426304,183.40349304247934,5529.753559069728,high,sports
2023-10-20,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,East Coast Warehouse,75,7,74,32,157,False,73.73004745426304,183.40349304247934,5529.753559069728,high,sports
2023-10-21,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-5,Main Distribution Center,73,3,70,46,67,False,73.73004745426304,183.40349304247934,5382.293464161202,high,sports
2023-10-22,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,Express Fulfillment Center,69,0,67,35,174,False,73.73004745426304,183.40349304247934,5087.37327434415,high,sports
2023-10-23,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,Express Fulfillment Center,69,9,66,25,69,False,73.73004745426304,183.40349304247934,5087.37327434415,high,sports
2023-10-24,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,East Coast Warehouse,67,10,66,27,156,False,73.73004745426304,183.40349304247934,4939.9131794356235,high,sports
2023-10-25,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,Central Warehouse,67,1,57,26,157,False,73.73004745426304,183.40349304247934,4939.9131794356235,high,sports
2023-10-26,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,East Coast Warehouse,65,6,62,40,55,False,73.73004745426304,183.40349304247934,4792.453084527097,high,sports
2023-10-27,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,Express Fulfillment Center,64,10,62,29,63,False,73.73004745426304,183.40349304247934,4718.723037072835,high,sports
2023-10-28,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,Express Fulfillment Center,59,9,53,17,57,False,73.73004745426304,183.40349304247934,4350.07279980152,high,sports
2023-10-29,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,East Coast Warehouse,55,5,51,18,84,False,73.73004745426304,183.40349304247934,4055.1526099844673,high,sports
2023-10-30,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,Main Distribution Center,55,9,47,18,120,False,73.73004745426304,183.40349304247934,4055.1526099844673,high,sports
2023-10-31,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,East Coast Warehouse,52,0,47,23,94,False,73.73004745426304,183.40349304247934,3833.962467621678,high,sports
2023-11-01,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,Central Warehouse,51,7,42,39,178,False,73.73004745426304,183.40349304247934,3760.232420167415,high,sports
2023-11-02,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,Express Fulfillment Center,59,5,58,28,60,False,73.73004745426304,183.40349304247934,4350.07279980152,high,sports
2023-11-03,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-2,Main Distribution Center,57,1,55,18,174,False,73.73004745426304,183.40349304247934,4202.612704892994,high,sports
2023-11-04,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,Express Fulfillment Center,52,7,43,11,134,False,73.73004745426304,183.40349304247934,3833.962467621678,high,sports
2023-11-05,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,Main Distribution Center,48,3,45,31,142,False,73.73004745426304,183.40349304247934,3539.042277804626,high,sports
2023-11-06,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-4,West Coast Warehouse,50,4,47,14,199,False,73.73004745426304,183.40349304247934,3686.502372713152,high,sports
2023-11-07,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-1,West Coast Warehouse,51,9,42,23,154,False,73.73004745426304,183.40349304247934,3760.232420167415,high,sports
2023-11-08,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-3,Main Distribution Center,50,9,44,28,95,False,73.73004745426304,183.40349304247934,3686.502372713152,high,sports
2023-11-09,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-5,Main Distribution Center,51,7,50,28,87,False,73.73004745426304,183.40349304247934,3760.232420167415,high,sports
2023-11-10,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-5,Express Fulfillment Center,49,7,39,31,121,False,73.73004745426304,183.40349304247934,3612.772325258889,high,sports
2023-11-11,tenant-4,Sports Central,prod-18,Headphones 3,SPOR-HEADPH-003,wh-5,West Coast Warehouse,89,4,84,47,181,False,73.73004745426304,183.40349304247934,6561.974223429411,high,sports
