date,tenant_id,product_id,warehouse_id,transaction_type,quantity,reason,reference_id,reference_type,notes,cost_price,total_value
2025-03-19,tenant-4,prod-19,wh-3,in,86,restock,PO-2967,purchase_order,Restock transaction for Tablet 4,204.60372752963272,17595.920567548415
2025-03-15,tenant-4,prod-19,wh-4,out,-6,sale,order-9477,order,Sale transaction for order SO-20250315-4144,204.60372752963272,1227.6223651777964
2025-03-16,tenant-4,prod-19,wh-1,out,-3,sale,order-7681,order,Sale transaction for order SO-20250316-3469,204.60372752963272,613.8111825888982
2025-03-17,tenant-4,prod-19,wh-2,out,-10,sale,order-3060,order,Sale transaction for order SO-20250317-1578,204.60372752963272,2046.0372752963272
2025-03-24,tenant-4,prod-19,wh-5,out,-5,sale,order-7226,order,Sale transaction for order SO-20250324-2729,204.60372752963272,1023.0186376481636
2025-03-28,tenant-4,prod-19,wh-5,in,77,restock,PO-6840,purchase_order,Restock transaction for Tablet 4,204.60372752963272,15754.48701978172
2025-03-30,tenant-4,prod-19,wh-1,out,-5,sale,order-1248,order,Sale transaction for order SO-20250330-8212,204.60372752963272,1023.0186376481636
2025-04-06,tenant-4,prod-19,wh-3,out,-2,sale,order-6796,order,Sale transaction for order SO-20250406-5435,204.60372752963272,409.20745505926544
2025-04-09,tenant-4,prod-19,wh-4,out,-7,sale,order-7696,order,Sale transaction for order SO-20250409-8599,204.60372752963272,1432.226092707429
2025-04-10,tenant-4,prod-19,wh-5,out,-2,sale,order-7672,order,Sale transaction for order SO-20250410-9724,204.60372752963272,409.20745505926544
2025-04-16,tenant-4,prod-19,wh-4,out,-5,sale,order-4602,order,Sale transaction for order SO-20250416-9414,204.60372752963272,1023.0186376481636
2025-04-20,tenant-4,prod-19,wh-4,out,-5,sale,order-5481,order,Sale transaction for order SO-20250420-3792,204.60372752963272,1023.0186376481636
2025-04-22,tenant-4,prod-19,wh-1,out,-1,sale,order-5590,order,Sale transaction for order SO-20250422-8257,204.60372752963272,204.60372752963272
2025-04-25,tenant-4,prod-19,wh-5,out,-3,sale,order-4307,order,Sale transaction for order SO-20250425-4007,204.60372752963272,613.8111825888982
2025-04-26,tenant-4,prod-19,wh-3,out,-7,sale,order-9018,order,Sale transaction for order SO-20250426-1571,204.60372752963272,1432.226092707429
2025-05-05,tenant-4,prod-19,wh-2,out,-10,sale,order-2938,order,Sale transaction for order SO-20250505-8888,204.60372752963272,2046.0372752963272
2025-05-07,tenant-4,prod-19,wh-3,out,-2,sale,order-2389,order,Sale transaction for order SO-20250507-4937,204.60372752963272,409.20745505926544
2025-05-12,tenant-4,prod-19,wh-3,out,-7,sale,order-1103,order,Sale transaction for order SO-20250512-1238,204.60372752963272,1432.226092707429
2025-05-15,tenant-4,prod-19,wh-4,out,-9,sale,order-2692,order,Sale transaction for order SO-20250515-8349,204.60372752963272,1841.4335477666946
2025-05-19,tenant-4,prod-19,wh-1,out,-9,sale,order-7039,order,Sale transaction for order SO-20250519-3161,204.60372752963272,1841.4335477666946
2025-05-20,tenant-4,prod-19,wh-2,out,-9,sale,order-9469,order,Sale transaction for order SO-20250520-9447,204.60372752963272,1841.4335477666946
2025-05-25,tenant-4,prod-19,wh-1,out,-7,sale,order-6359,order,Sale transaction for order SO-20250525-4394,204.60372752963272,1432.226092707429
2025-05-30,tenant-4,prod-19,wh-3,in,88,restock,PO-8273,purchase_order,Restock transaction for Tablet 4,204.60372752963272,18005.128022607678
2025-05-29,tenant-4,prod-19,wh-1,out,-3,sale,order-9689,order,Sale transaction for order SO-20250529-4329,204.60372752963272,613.8111825888982
2025-06-06,tenant-4,prod-19,wh-5,out,-5,sale,order-9276,order,Sale transaction for order SO-20250606-4213,204.60372752963272,1023.0186376481636
2025-06-08,tenant-4,prod-19,wh-4,out,-3,sale,order-4674,order,Sale transaction for order SO-20250608-6799,204.60372752963272,613.8111825888982
2025-06-09,tenant-4,prod-19,wh-5,out,-4,sale,order-2814,order,Sale transaction for order SO-20250609-1931,204.60372752963272,818.4149101185309
2025-06-13,tenant-4,prod-19,wh-4,out,-7,sale,order-3443,order,Sale transaction for order SO-20250613-2841,204.60372752963272,1432.226092707429
2025-06-15,tenant-4,prod-19,wh-1,out,-6,sale,order-6780,order,Sale transaction for order SO-20250615-3316,204.60372752963272,1227.6223651777964
2025-06-17,tenant-4,prod-19,wh-3,out,-5,sale,order-2891,order,Sale transaction for order SO-20250617-9545,204.60372752963272,1023.0186376481636
2025-06-30,tenant-4,prod-19,wh-1,out,-4,sale,order-1149,order,Sale transaction for order SO-20250630-3534,204.60372752963272,818.4149101185309
2025-07-05,tenant-4,prod-19,wh-1,out,-9,sale,order-2027,order,Sale transaction for order SO-20250705-6376,204.60372752963272,1841.4335477666946
2025-07-10,tenant-4,prod-19,wh-4,out,-10,sale,order-3191,order,Sale transaction for order SO-20250710-9477,204.60372752963272,2046.0372752963272
2025-07-11,tenant-4,prod-19,wh-3,out,-9,sale,order-9728,order,Sale transaction for order SO-20250711-5704,204.60372752963272,1841.4335477666946
2025-07-12,tenant-4,prod-19,wh-3,out,-6,sale,order-3039,order,Sale transaction for order SO-20250712-6946,204.60372752963272,1227.6223651777964
2025-07-13,tenant-4,prod-19,wh-1,out,-1,sale,order-3175,order,Sale transaction for order SO-20250713-9443,204.60372752963272,204.60372752963272
2025-07-16,tenant-4,prod-19,wh-1,out,-1,sale,order-4061,order,Sale transaction for order SO-20250716-9795,204.60372752963272,204.60372752963272
2025-07-18,tenant-4,prod-19,wh-1,out,-9,sale,order-3711,order,Sale transaction for order SO-20250718-9151,204.60372752963272,1841.4335477666946
2025-07-20,tenant-4,prod-19,wh-2,out,-5,sale,order-4814,order,Sale transaction for order SO-20250720-9427,204.60372752963272,1023.0186376481636
2025-07-24,tenant-4,prod-19,wh-1,out,-8,sale,order-7910,order,Sale transaction for order SO-20250724-4963,204.60372752963272,1636.8298202370618
2025-07-29,tenant-4,prod-19,wh-5,out,-5,sale,order-2496,order,Sale transaction for order SO-20250729-6270,204.60372752963272,1023.0186376481636
2025-08-07,tenant-4,prod-19,wh-2,out,-10,sale,order-2579,order,Sale transaction for order SO-20250807-8546,204.60372752963272,2046.0372752963272
2025-08-13,tenant-4,prod-19,wh-5,out,-9,sale,order-3790,order,Sale transaction for order SO-20250813-6032,204.60372752963272,1841.4335477666946
2025-08-16,tenant-4,prod-19,wh-2,out,-9,sale,order-5964,order,Sale transaction for order SO-20250816-2624,204.60372752963272,1841.4335477666946
2025-08-22,tenant-4,prod-19,wh-1,in,65,restock,PO-7447,purchase_order,Restock transaction for Tablet 4,204.60372752963272,13299.242289426127
2025-08-21,tenant-4,prod-19,wh-5,out,-1,sale,order-3094,order,Sale transaction for order SO-20250821-3532,204.60372752963272,204.60372752963272
2025-08-25,tenant-4,prod-19,wh-1,out,-4,sale,order-1260,order,Sale transaction for order SO-20250825-7237,204.60372752963272,818.4149101185309
2025-09-07,tenant-4,prod-19,wh-3,out,-7,sale,order-9050,order,Sale transaction for order SO-20250907-3033,204.60372752963272,1432.226092707429
2025-09-08,tenant-4,prod-19,wh-3,out,-6,sale,order-9553,order,Sale transaction for order SO-20250908-1245,204.60372752963272,1227.6223651777964
2025-09-09,tenant-4,prod-19,wh-5,in,26,restock,PO-2047,purchase_order,Restock transaction for Tablet 4,204.60372752963272,5319.696915770451
2025-09-09,tenant-4,prod-19,wh-1,out,-5,sale,order-6354,order,Sale transaction for order SO-20250909-3171,204.60372752963272,1023.0186376481636
2025-09-11,tenant-4,prod-19,wh-1,out,-5,sale,order-7320,order,Sale transaction for order SO-20250911-4370,204.60372752963272,1023.0186376481636
2025-09-12,tenant-4,prod-19,wh-4,out,-1,sale,order-2151,order,Sale transaction for order SO-20250912-9412,204.60372752963272,204.60372752963272
2025-09-14,tenant-4,prod-19,wh-1,out,-3,sale,order-1434,order,Sale transaction for order SO-20250914-6284,204.60372752963272,613.8111825888982
2025-09-16,tenant-4,prod-19,wh-4,out,-9,sale,order-9408,order,Sale transaction for order SO-20250916-4976,204.60372752963272,1841.4335477666946
2025-09-29,tenant-4,prod-19,wh-1,out,-10,sale,order-8041,order,Sale transaction for order SO-20250929-6594,204.60372752963272,2046.0372752963272
2023-09-30,tenant-4,prod-20,wh-5,out,-8,sale,order-6884,order,Sale transaction for order SO-20230930-2454,108.38875340358457,867.1100272286766
2023-10-03,tenant-4,prod-20,wh-5,in,22,restock,PO-7970,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,2384.5525748788605
2023-10-07,tenant-4,prod-20,wh-3,out,-6,sale,order-6487,order,Sale transaction for order SO-20231007-2481,108.38875340358457,650.3325204215074
2023-10-08,tenant-4,prod-20,wh-1,out,-10,sale,order-7574,order,Sale transaction for order SO-20231008-3459,108.38875340358457,1083.8875340358456
2023-10-10,tenant-4,prod-20,wh-4,out,-3,sale,order-3285,order,Sale transaction for order SO-20231010-3041,108.38875340358457,325.1662602107537
2023-10-15,tenant-4,prod-20,wh-2,out,-8,sale,order-9796,order,Sale transaction for order SO-20231015-6867,108.38875340358457,867.1100272286766
2023-10-16,tenant-4,prod-20,wh-4,out,-1,sale,order-1133,order,Sale transaction for order SO-20231016-4725,108.38875340358457,108.38875340358457
2023-10-17,tenant-4,prod-20,wh-5,out,-1,sale,order-4972,order,Sale transaction for order SO-20231017-5051,108.38875340358457,108.38875340358457
2023-10-19,tenant-4,prod-20,wh-1,out,-3,sale,order-7035,order,Sale transaction for order SO-20231019-1951,108.38875340358457,325.1662602107537
2023-10-21,tenant-4,prod-20,wh-1,out,-7,sale,order-6655,order,Sale transaction for order SO-20231021-7702,108.38875340358457,758.721273825092
2023-10-22,tenant-4,prod-20,wh-4,out,-8,sale,order-8545,order,Sale transaction for order SO-20231022-9092,108.38875340358457,867.1100272286766
2023-10-23,tenant-4,prod-20,wh-2,out,-6,sale,order-6588,order,Sale transaction for order SO-20231023-3277,108.38875340358457,650.3325204215074
2023-11-05,tenant-4,prod-20,wh-1,out,-2,sale,order-1008,order,Sale transaction for order SO-20231105-7176,108.38875340358457,216.77750680716915
2023-11-12,tenant-4,prod-20,wh-3,out,-2,sale,order-5709,order,Sale transaction for order SO-20231112-4640,108.38875340358457,216.77750680716915
2023-11-13,tenant-4,prod-20,wh-5,out,-9,sale,order-9073,order,Sale transaction for order SO-20231113-1712,108.38875340358457,975.4987806322612
2023-11-15,tenant-4,prod-20,wh-2,out,-2,sale,order-4649,order,Sale transaction for order SO-20231115-7705,108.38875340358457,216.77750680716915
2023-11-17,tenant-4,prod-20,wh-4,out,-2,sale,order-9671,order,Sale transaction for order SO-20231117-7468,108.38875340358457,216.77750680716915
2023-11-20,tenant-4,prod-20,wh-1,out,-1,sale,order-2238,order,Sale transaction for order SO-20231120-8006,108.38875340358457,108.38875340358457
2023-11-25,tenant-4,prod-20,wh-4,out,-9,sale,order-7927,order,Sale transaction for order SO-20231125-4976,108.38875340358457,975.4987806322612
2023-11-27,tenant-4,prod-20,wh-4,out,-4,sale,order-1502,order,Sale transaction for order SO-20231127-4789,108.38875340358457,433.5550136143383
2023-12-01,tenant-4,prod-20,wh-5,in,38,restock,PO-1331,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,4118.772629336214
2023-12-01,tenant-4,prod-20,wh-4,out,-4,sale,order-6375,order,Sale transaction for order SO-20231201-5390,108.38875340358457,433.5550136143383
2023-12-07,tenant-4,prod-20,wh-1,out,-9,sale,order-5203,order,Sale transaction for order SO-20231207-9585,108.38875340358457,975.4987806322612
2023-12-08,tenant-4,prod-20,wh-2,out,-3,sale,order-7402,order,Sale transaction for order SO-20231208-4338,108.38875340358457,325.1662602107537
2023-12-09,tenant-4,prod-20,wh-3,out,-2,sale,order-1245,order,Sale transaction for order SO-20231209-8234,108.38875340358457,216.77750680716915
2023-12-10,tenant-4,prod-20,wh-1,out,-4,sale,order-7246,order,Sale transaction for order SO-20231210-3315,108.38875340358457,433.5550136143383
2023-12-16,tenant-4,prod-20,wh-4,in,46,restock,PO-9035,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,4985.882656564891
2023-12-11,tenant-4,prod-20,wh-4,out,-7,sale,order-8827,order,Sale transaction for order SO-20231211-8828,108.38875340358457,758.721273825092
2023-12-14,tenant-4,prod-20,wh-1,out,-2,sale,order-2086,order,Sale transaction for order SO-20231214-1185,108.38875340358457,216.77750680716915
2023-12-17,tenant-4,prod-20,wh-1,out,-5,sale,order-1284,order,Sale transaction for order SO-20231217-7965,108.38875340358457,541.9437670179228
2023-12-19,tenant-4,prod-20,wh-2,out,-10,sale,order-8218,order,Sale transaction for order SO-20231219-9608,108.38875340358457,1083.8875340358456
2023-12-22,tenant-4,prod-20,wh-4,out,-10,sale,order-2618,order,Sale transaction for order SO-20231222-9912,108.38875340358457,1083.8875340358456
2023-12-23,tenant-4,prod-20,wh-4,out,-5,sale,order-2515,order,Sale transaction for order SO-20231223-7640,108.38875340358457,541.9437670179228
2023-12-28,tenant-4,prod-20,wh-2,out,-5,sale,order-6834,order,Sale transaction for order SO-20231228-1369,108.38875340358457,541.9437670179228
2023-12-30,tenant-4,prod-20,wh-5,out,-6,sale,order-4473,order,Sale transaction for order SO-20231230-2524,108.38875340358457,650.3325204215074
2024-01-01,tenant-4,prod-20,wh-2,out,-8,sale,order-8102,order,Sale transaction for order SO-20240101-2008,108.38875340358457,867.1100272286766
2024-01-08,tenant-4,prod-20,wh-1,out,-8,sale,order-3160,order,Sale transaction for order SO-20240108-1275,108.38875340358457,867.1100272286766
2024-01-13,tenant-4,prod-20,wh-3,out,-6,sale,order-6312,order,Sale transaction for order SO-20240113-1538,108.38875340358457,650.3325204215074
2024-01-17,tenant-4,prod-20,wh-5,out,-1,sale,order-7670,order,Sale transaction for order SO-20240117-8246,108.38875340358457,108.38875340358457
2024-01-22,tenant-4,prod-20,wh-3,out,-2,sale,order-4818,order,Sale transaction for order SO-20240122-6737,108.38875340358457,216.77750680716915
2024-01-23,tenant-4,prod-20,wh-1,out,-7,sale,order-4195,order,Sale transaction for order SO-20240123-3818,108.38875340358457,758.721273825092
2024-01-30,tenant-4,prod-20,wh-4,out,-7,sale,order-1540,order,Sale transaction for order SO-20240130-7300,108.38875340358457,758.721273825092
2024-01-31,tenant-4,prod-20,wh-5,out,-3,sale,order-2973,order,Sale transaction for order SO-20240131-1419,108.38875340358457,325.1662602107537
2024-02-01,tenant-4,prod-20,wh-2,out,-4,sale,order-5204,order,Sale transaction for order SO-20240201-8777,108.38875340358457,433.5550136143383
2024-02-02,tenant-4,prod-20,wh-4,out,-4,sale,order-2940,order,Sale transaction for order SO-20240202-3063,108.38875340358457,433.5550136143383
2024-02-06,tenant-4,prod-20,wh-5,out,-7,sale,order-4807,order,Sale transaction for order SO-20240206-2829,108.38875340358457,758.721273825092
2024-02-07,tenant-4,prod-20,wh-5,out,-9,sale,order-6551,order,Sale transaction for order SO-20240207-7526,108.38875340358457,975.4987806322612
2024-02-09,tenant-4,prod-20,wh-3,out,-4,sale,order-6587,order,Sale transaction for order SO-20240209-1058,108.38875340358457,433.5550136143383
2024-02-12,tenant-4,prod-20,wh-1,out,-4,sale,order-9849,order,Sale transaction for order SO-20240212-5024,108.38875340358457,433.5550136143383
2024-02-14,tenant-4,prod-20,wh-2,out,-2,sale,order-8160,order,Sale transaction for order SO-20240214-6582,108.38875340358457,216.77750680716915
2024-02-18,tenant-4,prod-20,wh-3,in,84,restock,PO-9781,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,9104.655285901104
2024-02-20,tenant-4,prod-20,wh-4,out,-2,sale,order-6629,order,Sale transaction for order SO-20240220-2175,108.38875340358457,216.77750680716915
2024-02-28,tenant-4,prod-20,wh-5,out,-10,sale,order-3418,order,Sale transaction for order SO-20240228-1778,108.38875340358457,1083.8875340358456
2024-03-03,tenant-4,prod-20,wh-5,out,-4,sale,order-9036,order,Sale transaction for order SO-20240303-7889,108.38875340358457,433.5550136143383
2024-03-04,tenant-4,prod-20,wh-3,out,-4,sale,order-3654,order,Sale transaction for order SO-20240304-4582,108.38875340358457,433.5550136143383
2024-03-10,tenant-4,prod-20,wh-1,out,-4,sale,order-1136,order,Sale transaction for order SO-20240310-1972,108.38875340358457,433.5550136143383
2024-03-15,tenant-4,prod-20,wh-5,in,63,restock,PO-6093,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,6828.491464425828
2024-03-13,tenant-4,prod-20,wh-5,out,-4,sale,order-6101,order,Sale transaction for order SO-20240313-3595,108.38875340358457,433.5550136143383
2024-03-16,tenant-4,prod-20,wh-4,out,-9,sale,order-4502,order,Sale transaction for order SO-20240316-5830,108.38875340358457,975.4987806322612
2024-03-24,tenant-4,prod-20,wh-5,out,-9,sale,order-8657,order,Sale transaction for order SO-20240324-1587,108.38875340358457,975.4987806322612
2024-03-28,tenant-4,prod-20,wh-4,out,-7,sale,order-6084,order,Sale transaction for order SO-20240328-4306,108.38875340358457,758.721273825092
2024-04-03,tenant-4,prod-20,wh-2,out,-5,sale,order-7989,order,Sale transaction for order SO-20240403-2319,108.38875340358457,541.9437670179228
2024-04-07,tenant-4,prod-20,wh-5,out,-8,sale,order-9986,order,Sale transaction for order SO-20240407-6805,108.38875340358457,867.1100272286766
2024-04-10,tenant-4,prod-20,wh-3,out,-3,sale,order-8208,order,Sale transaction for order SO-20240410-7756,108.38875340358457,325.1662602107537
2024-04-17,tenant-4,prod-20,wh-2,out,-3,sale,order-2766,order,Sale transaction for order SO-20240417-2879,108.38875340358457,325.1662602107537
2024-04-18,tenant-4,prod-20,wh-3,out,-8,sale,order-4838,order,Sale transaction for order SO-20240418-4801,108.38875340358457,867.1100272286766
2024-04-20,tenant-4,prod-20,wh-3,out,-3,sale,order-2257,order,Sale transaction for order SO-20240420-2057,108.38875340358457,325.1662602107537
2024-05-01,tenant-4,prod-20,wh-2,out,-9,sale,order-1804,order,Sale transaction for order SO-20240501-5545,108.38875340358457,975.4987806322612
2024-05-02,tenant-4,prod-20,wh-4,in,79,restock,PO-7384,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,8562.711518883181
2024-05-02,tenant-4,prod-20,wh-4,out,-8,sale,order-2586,order,Sale transaction for order SO-20240502-3806,108.38875340358457,867.1100272286766
2024-05-08,tenant-4,prod-20,wh-4,out,-4,sale,order-7778,order,Sale transaction for order SO-20240508-7523,108.38875340358457,433.5550136143383
2024-05-10,tenant-4,prod-20,wh-3,out,-4,sale,order-2886,order,Sale transaction for order SO-20240510-3576,108.38875340358457,433.5550136143383
2024-05-11,tenant-4,prod-20,wh-3,out,-4,sale,order-6895,order,Sale transaction for order SO-20240511-8024,108.38875340358457,433.5550136143383
2024-05-13,tenant-4,prod-20,wh-4,out,-3,sale,order-8103,order,Sale transaction for order SO-20240513-2169,108.38875340358457,325.1662602107537
2024-05-15,tenant-4,prod-20,wh-3,out,-9,sale,order-4987,order,Sale transaction for order SO-20240515-1072,108.38875340358457,975.4987806322612
2024-05-21,tenant-4,prod-20,wh-4,out,-7,sale,order-7012,order,Sale transaction for order SO-20240521-2252,108.38875340358457,758.721273825092
2024-05-27,tenant-4,prod-20,wh-2,out,-9,sale,order-7566,order,Sale transaction for order SO-20240527-9953,108.38875340358457,975.4987806322612
2024-06-01,tenant-4,prod-20,wh-2,out,-1,sale,order-5988,order,Sale transaction for order SO-20240601-5647,108.38875340358457,108.38875340358457
2024-06-04,tenant-4,prod-20,wh-5,out,-2,sale,order-7102,order,Sale transaction for order SO-20240604-2020,108.38875340358457,216.77750680716915
2024-06-09,tenant-4,prod-20,wh-3,out,-8,sale,order-7275,order,Sale transaction for order SO-20240609-6794,108.38875340358457,867.1100272286766
2024-06-14,tenant-4,prod-20,wh-4,out,-10,sale,order-2365,order,Sale transaction for order SO-20240614-3002,108.38875340358457,1083.8875340358456
2024-06-15,tenant-4,prod-20,wh-1,out,-10,sale,order-5019,order,Sale transaction for order SO-20240615-3857,108.38875340358457,1083.8875340358456
2024-06-16,tenant-4,prod-20,wh-2,out,-5,sale,order-3046,order,Sale transaction for order SO-20240616-2738,108.38875340358457,541.9437670179228
2024-06-17,tenant-4,prod-20,wh-1,out,-1,sale,order-7461,order,Sale transaction for order SO-20240617-8036,108.38875340358457,108.38875340358457
2024-06-20,tenant-4,prod-20,wh-3,out,-1,sale,order-5896,order,Sale transaction for order SO-20240620-5471,108.38875340358457,108.38875340358457
2024-06-22,tenant-4,prod-20,wh-1,out,-6,sale,order-2072,order,Sale transaction for order SO-20240622-2038,108.38875340358457,650.3325204215074
2024-06-24,tenant-4,prod-20,wh-2,out,-8,sale,order-1578,order,Sale transaction for order SO-20240624-9664,108.38875340358457,867.1100272286766
2024-06-25,tenant-4,prod-20,wh-4,out,-7,sale,order-9134,order,Sale transaction for order SO-20240625-5283,108.38875340358457,758.721273825092
2024-07-02,tenant-4,prod-20,wh-1,out,-1,sale,order-1310,order,Sale transaction for order SO-20240702-8920,108.38875340358457,108.38875340358457
2024-07-04,tenant-4,prod-20,wh-4,out,-4,sale,order-9443,order,Sale transaction for order SO-20240704-1268,108.38875340358457,433.5550136143383
2024-07-11,tenant-4,prod-20,wh-1,out,-3,sale,order-6887,order,Sale transaction for order SO-20240711-8791,108.38875340358457,325.1662602107537
2024-07-17,tenant-4,prod-20,wh-4,out,-1,sale,order-7489,order,Sale transaction for order SO-20240717-1369,108.38875340358457,108.38875340358457
2024-07-18,tenant-4,prod-20,wh-5,out,-7,sale,order-7408,order,Sale transaction for order SO-20240718-7711,108.38875340358457,758.721273825092
2024-07-21,tenant-4,prod-20,wh-5,in,56,restock,PO-3232,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,6069.770190600736
2024-07-22,tenant-4,prod-20,wh-5,out,-4,sale,order-6813,order,Sale transaction for order SO-20240722-4987,108.38875340358457,433.5550136143383
2024-07-26,tenant-4,prod-20,wh-4,out,-1,sale,order-8583,order,Sale transaction for order SO-20240726-9706,108.38875340358457,108.38875340358457
2024-07-31,tenant-4,prod-20,wh-4,out,-5,sale,order-6174,order,Sale transaction for order SO-20240731-6903,108.38875340358457,541.9437670179228
2024-08-03,tenant-4,prod-20,wh-4,out,-8,sale,order-1139,order,Sale transaction for order SO-20240803-1203,108.38875340358457,867.1100272286766
2024-08-04,tenant-4,prod-20,wh-2,out,-5,sale,order-7432,order,Sale transaction for order SO-20240804-6511,108.38875340358457,541.9437670179228
2024-08-09,tenant-4,prod-20,wh-3,out,-4,sale,order-9412,order,Sale transaction for order SO-20240809-4727,108.38875340358457,433.5550136143383
2024-08-16,tenant-4,prod-20,wh-3,out,-3,sale,order-2485,order,Sale transaction for order SO-20240816-4377,108.38875340358457,325.1662602107537
2024-08-20,tenant-4,prod-20,wh-4,out,-4,sale,order-7362,order,Sale transaction for order SO-20240820-5351,108.38875340358457,433.5550136143383
2024-08-23,tenant-4,prod-20,wh-1,out,-2,sale,order-2326,order,Sale transaction for order SO-20240823-5710,108.38875340358457,216.77750680716915
2024-08-25,tenant-4,prod-20,wh-2,out,-10,sale,order-3144,order,Sale transaction for order SO-20240825-8967,108.38875340358457,1083.8875340358456
2024-08-30,tenant-4,prod-20,wh-4,out,-6,sale,order-7506,order,Sale transaction for order SO-20240830-6358,108.38875340358457,650.3325204215074
2024-09-08,tenant-4,prod-20,wh-1,out,-5,sale,order-6189,order,Sale transaction for order SO-20240908-8452,108.38875340358457,541.9437670179228
2024-09-09,tenant-4,prod-20,wh-5,out,-5,sale,order-5080,order,Sale transaction for order SO-20240909-4801,108.38875340358457,541.9437670179228
2024-09-13,tenant-4,prod-20,wh-2,out,-1,sale,order-4662,order,Sale transaction for order SO-20240913-8681,108.38875340358457,108.38875340358457
2024-09-18,tenant-4,prod-20,wh-5,out,-5,sale,order-2585,order,Sale transaction for order SO-20240918-9004,108.38875340358457,541.9437670179228
2024-09-19,tenant-4,prod-20,wh-3,out,-3,sale,order-5628,order,Sale transaction for order SO-20240919-3347,108.38875340358457,325.1662602107537
2024-09-24,tenant-4,prod-20,wh-2,out,-10,sale,order-8086,order,Sale transaction for order SO-20240924-2411,108.38875340358457,1083.8875340358456
2024-09-25,tenant-4,prod-20,wh-1,out,-1,sale,order-6492,order,Sale transaction for order SO-20240925-6890,108.38875340358457,108.38875340358457
2024-09-26,tenant-4,prod-20,wh-3,out,-6,sale,order-9846,order,Sale transaction for order SO-20240926-9226,108.38875340358457,650.3325204215074
2024-09-28,tenant-4,prod-20,wh-4,out,-9,sale,order-1829,order,Sale transaction for order SO-20240928-2135,108.38875340358457,975.4987806322612
2024-10-01,tenant-4,prod-20,wh-2,out,-10,sale,order-5350,order,Sale transaction for order SO-20241001-4684,108.38875340358457,1083.8875340358456
2024-10-02,tenant-4,prod-20,wh-1,out,-8,sale,order-1529,order,Sale transaction for order SO-20241002-1694,108.38875340358457,867.1100272286766
2024-10-05,tenant-4,prod-20,wh-1,out,-1,sale,order-5370,order,Sale transaction for order SO-20241005-6246,108.38875340358457,108.38875340358457
2024-10-08,tenant-4,prod-20,wh-2,out,-6,sale,order-9130,order,Sale transaction for order SO-20241008-2330,108.38875340358457,650.3325204215074
2024-10-09,tenant-4,prod-20,wh-1,in,31,restock,PO-3996,purchase_order,Restock transaction for Smart Watch 5,108.38875340358457,3360.051355511122
2024-10-10,tenant-4,prod-20,wh-2,out,-10,sale,order-5497,order,Sale transaction for order SO-20241010-9398,108.38875340358457,1083.8875340358456
2024-10-13,tenant-4,prod-20,wh-4,out,-8,sale,order-3548,order,Sale transaction for order SO-20241013-7050,108.38875340358457,867.1100272286766
2024-10-15,tenant-4,prod-20,wh-1,out,-3,sale,order-6399,order,Sale transaction for order SO-20241015-8354,108.38875340358457,325.1662602107537
2024-10-16,tenant-4,prod-20,wh-5,out,-5,sale,order-3981,order,Sale transaction for order SO-20241016-6133,108.38875340358457,541.9437670179228
2024-10-18,tenant-4,prod-20,wh-1,out,-8,sale,order-3115,order,Sale transaction for order SO-20241018-5470,108.38875340358457,867.1100272286766
2024-10-23,tenant-4,prod-20,wh-3,out,-7,sale,order-8150,order,Sale transaction for order SO-20241023-8807,108.38875340358457,758.721273825092
2024-10-25,tenant-4,prod-20,wh-4,out,-7,sale,order-3976,order,Sale transaction for order SO-20241025-3383,108.38875340358457,758.721273825092
2024-10-27,tenant-4,prod-20,wh-2,out,-9,sale,order-5601,order,Sale transaction for order SO-20241027-7550,108.38875340358457,975.4987806322612
2024-10-31,tenant-4,prod-20,wh-3,out,-2,sale,order-9773,order,Sale transaction for order SO-20241031-5185,108.38875340358457,216.77750680716915
2024-11-04,tenant-4,prod-20,wh-5,out,-9,sale,order-4397,order,Sale transaction for order SO-20241104-5255,108.38875340358457,975.4987806322612
2024-11-09,tenant-4,prod-20,wh-2,out,-8,sale,order-5845,order,Sale transaction for order SO-20241109-4277,108.38875340358457,867.1100272286766
2024-11-10,tenant-4,prod-20,wh-5,out,-3,sale,order-4910,order,Sale transaction for order SO-20241110-1794,108.38875340358457,325.1662602107537
2024-11-12,tenant-4,prod-20,wh-2,out,-2,sale,order-2420,order,Sale transaction for order SO-20241112-7241,108.38875340358457,216.77750680716915
2024-11-19,tenant-4,prod-20,wh-1,out,-7,sale,order-7236,order,Sale transaction for order SO-20241119-2303,108.38875340358457,758.721273825092
2024-11-20,tenant-4,prod-20,wh-2,out,-8,sale,order-3801,order,Sale transaction for order SO-20241120-5950,108.38875340358457,867.1100272286766
2024-11-22,tenant-4,prod-20,wh-1,out,-10,sale,order-4693,order,Sale transaction for order SO-20241122-9040,108.38875340358457,1083.8875340358456
2024-11-26,tenant-4,prod-20,wh-5,out,-2,sale,order-3295,order,Sale transaction for order SO-20241126-7735,108.38875340358457,216.77750680716915
2024-11-28,tenant-4,prod-20,wh-2,out,-2,sale,order-9072,order,Sale transaction for order SO-20241128-2696,108.38875340358457,216.77750680716915
